INCIDENT DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,VIOLATION TYPE,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED?,VEHICLE SEARCHED?,ADDITIONAL ARREST?,PHYSICAL FORCE BY OFFICER,PHYSICAL FORCE BY SUBJECT,RESIDENCY
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,24,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,41,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,36,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,21,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,CALLS FOR SERVICE,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,MALE,NO,WARNING,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,44,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,21,MALE,YES,WARNING,,46.2-874,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,FEMALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
9/2/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,52,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,39,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,61,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,37,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,26,MALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,41,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,25,FEMALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,MALE,YES,WARNING,,46.2-715,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,26,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,68,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,EQUIPMENT VIOLATION,Driver,WHITE,HISPANIC,25,FEMALE,YES,WARNING,,46.2-715,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,22,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,63,MALE,YES,WARNING,,46.2-888,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,18,FEMALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,FEMALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,25,FEMALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,48,FEMALE,YES,WARNING,,46.2-1034,,NO,NO,,NO,NO,
9/2/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,47,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
9/2/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,17,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
9/2/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,17,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
9/2/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,31,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
9/2/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,OTHER,Driver,WHITE,NON-HISPANIC,44,MALE,YES,WARNING,,33-1-1346,,NO,NO,,NO,NO,
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,19,FEMALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,44,FEMALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,78,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,29,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,55,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,Out of State resident
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,49,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,57,MALE,YES,WARNING,,46.2-833,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,52,MALE,YES,WARNING,,46.2-821,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,60,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,75,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,46,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,32,MALE,YES,CITATION/SUMMONS,,46.2-300,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,James City County Police Dept,JAMES CITY CO,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,25,MALE,YES,WARNING,,46.2-1013,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,19,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,CALLS FOR SERVICE,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,38,MALE,YES,ARREST,,19.2-128,,YES,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,35,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,59,MALE,YES,CITATION/SUMMONS,,46.2-1173,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,60,MALE,YES,NO ENFORCEMENT ACTION,,46.2-802,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,54,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,55,MALE,YES,CITATION/SUMMONS,,46.2-1118,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,FEMALE,YES,CITATION/SUMMONS,,25-224,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,WARNING,,46.2-852,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,29,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,40,FEMALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,FEMALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Resident of town/city/county of stop
9/2/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,29,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
